Product Key,Order Date Key,Reseller Key,Employee Key,Promotion Key,Unit Price,Product Standard Cost,Total Product Cost,Sales Amount,Tax Amt,Freight
332,20180205,206,285,1,419.46,413.15,826.29,838.92,67.11,20.97
314,20180205,206,285,1,2146.96,2171.29,4342.59,4293.92,343.51,107.35
270,20180205,206,285,1,183.94,181.49,181.49,183.94,14.72,4.60
223,20180205,206,285,1,5.19,5.71,22.82,20.75,1.66,0.52
270,20180205,318,284,1,183.94,181.49,544.46,551.81,44.15,13.80
223,20180205,318,284,1,5.19,5.71,5.71,5.19,0.41,0.13
285,20180205,318,284,1,178.58,176.20,176.20,178.58,14.29,4.46
262,20180205,318,284,1,183.94,181.49,181.49,183.94,14.72,4.60
232,20180205,210,284,1,28.84,31.72,31.72,28.84,2.31,0.72
223,20180205,210,284,1,5.19,5.71,5.71,5.19,0.41,0.13
319,20180205,210,284,1,874.79,884.71,884.71,874.79,69.98,21.87
346,20180205,164,289,1,2039.99,1912.15,1912.15,2039.99,163.20,51.00
351,20180205,164,289,1,2024.99,1898.09,1898.09,2024.99,162.00,50.62
348,20180205,164,289,1,2024.99,1898.09,1898.09,2024.99,162.00,50.62
349,20180205,164,289,1,2024.99,1898.09,7592.38,8099.98,648.00,202.50
344,20180205,164,289,1,2039.99,1912.15,3824.31,4079.99,326.40,102.00
349,20180205,697,272,1,2024.99,1898.09,3796.19,4049.99,324.00,101.25
229,20180205,697,272,1,28.84,31.72,31.72,28.84,2.31,0.72
350,20180205,697,272,1,2024.99,1898.09,3796.19,4049.99,324.00,101.25
344,20180205,697,272,1,2039.99,1912.15,3824.31,4079.99,326.40,102.00
220,20180205,697,272,1,20.19,12.03,12.03,20.19,1.61,0.50
346,20180205,697,272,1,2039.99,1912.15,1912.15,2039.99,163.20,51.00
232,20180205,697,272,1,28.84,31.72,126.90,115.36,9.23,2.88
345,20180205,697,272,1,2039.99,1912.15,1912.15,2039.99,163.20,51.00
212,20180205,697,272,1,20.19,12.03,12.03,20.19,1.61,0.50
347,20180205,697,272,1,2039.99,1912.15,3824.31,4079.99,326.40,102.00
215,20180205,697,272,1,20.19,12.03,12.03,20.19,1.61,0.50
332,20180205,191,288,1,419.46,413.15,413.15,419.46,33.56,10.49
316,20180205,191,288,1,874.79,884.71,884.71,874.79,69.98,21.87
324,20180205,191,288,1,419.46,413.15,413.15,419.46,33.56,10.49
326,20180205,191,288,1,419.46,413.15,826.29,838.92,67.11,20.97
314,20180205,191,288,1,2146.96,2171.29,2171.29,2146.96,171.76,53.67
262,20180205,191,288,1,183.94,181.49,544.46,551.81,44.15,13.80
270,20180205,191,288,1,183.94,181.49,181.49,183.94,14.72,4.60
319,20180205,191,288,1,874.79,884.71,2654.12,2624.38,209.95,65.61
317,20180205,191,288,1,874.79,884.71,884.71,874.79,69.98,21.87
275,20180205,191,288,1,356.90,352.14,1056.42,1070.69,85.66,26.77
285,20180205,191,288,1,178.58,176.20,176.20,178.58,14.29,4.46
324,20180205,558,281,1,419.46,413.15,826.29,838.92,67.11,20.97
322,20180205,558,281,1,419.46,413.15,413.15,419.46,33.56,10.49
220,20180205,558,281,1,20.19,12.03,12.03,20.19,1.61,0.50
342,20180205,558,281,1,419.46,413.15,1239.44,1258.38,100.67,31.46
212,20180205,558,281,1,20.19,12.03,12.03,20.19,1.61,0.50
262,20180205,558,281,1,183.94,181.49,181.49,183.94,14.72,4.60
315,20180205,558,281,1,874.79,884.71,884.71,874.79,69.98,21.87
285,20180205,558,281,1,178.58,176.20,528.60,535.74,42.86,13.39
314,20180205,558,281,1,2146.96,2171.29,2171.29,2146.96,171.76,53.67
332,20180205,558,281,1,419.46,413.15,413.15,419.46,33.56,10.49
223,20180205,558,281,1,5.19,5.71,5.71,5.19,0.41,0.13
215,20180205,558,281,1,20.19,12.03,36.08,60.56,4.84,1.51
349,20180205,568,288,1,2024.99,1898.09,1898.09,2024.99,162.00,50.62
350,20180205,11,288,1,2024.99,1898.09,3796.19,4049.99,324.00,101.25
346,20180205,11,288,1,2039.99,1912.15,1912.15,2039.99,163.20,51.00
344,20180205,11,288,1,2039.99,1912.15,1912.15,2039.99,163.20,51.00
349,20180205,11,288,1,2024.99,1898.09,7592.38,8099.98,648.00,202.50
348,20180205,11,288,1,2024.99,1898.09,3796.19,4049.99,324.00,101.25
351,20180205,11,288,1,2024.99,1898.09,5694.28,6074.98,486.00,151.87
319,20180205,208,288,1,874.79,884.71,1769.42,1749.59,139.97,43.74
332,20180205,102,284,1,419.46,413.15,826.29,838.92,67.11,20.97
322,20180205,102,284,1,419.46,413.15,826.29,838.92,67.11,20.97
314,20180205,102,284,1,2146.96,2171.29,2171.29,2146.96,171.76,53.67
324,20180205,102,284,1,419.46,413.15,1652.59,1677.84,134.23,41.95
285,20180205,102,284,1,178.58,176.20,176.20,178.58,14.29,4.46
326,20180205,102,284,1,419.46,413.15,1239.44,1258.38,100.67,31.46
275,20180205,102,284,1,356.90,352.14,704.28,713.80,57.10,17.84
334,20180205,102,284,1,419.46,413.15,413.15,419.46,33.56,10.49
264,20180205,102,284,1,183.94,181.49,181.49,183.94,14.72,4.60
342,20180205,102,284,1,419.46,413.15,826.29,838.92,67.11,20.97
262,20180205,102,284,1,183.94,181.49,181.49,183.94,14.72,4.60
316,20180205,102,284,1,874.79,884.71,884.71,874.79,69.98,21.87
338,20180205,102,284,1,419.46,413.15,826.29,838.92,67.11,20.97
218,20180205,389,288,1,5.70,3.40,6.79,11.40,0.91,0.29
350,20180205,389,288,1,2024.99,1898.09,1898.09,2024.99,162.00,50.62
322,20180205,533,288,1,419.46,413.15,413.15,419.46,33.56,10.49
332,20180205,533,288,1,419.46,413.15,413.15,419.46,33.56,10.49
326,20180205,533,288,1,419.46,413.15,826.29,838.92,67.11,20.97
319,20180205,533,288,1,874.79,884.71,2654.12,2624.38,209.95,65.61
232,20180205,533,288,1,28.84,31.72,31.72,28.84,2.31,0.72
223,20180205,533,288,1,5.19,5.71,17.12,15.56,1.24,0.39
235,20180205,533,288,1,28.84,31.72,31.72,28.84,2.31,0.72
262,20180205,533,288,1,183.94,181.49,181.49,183.94,14.72,4.60
220,20180205,533,288,1,20.19,12.03,24.06,40.37,3.23,1.01
215,20180205,533,288,1,20.19,12.03,12.03,20.19,1.61,0.50
285,20180205,533,288,1,178.58,176.20,352.40,357.16,28.57,8.93
328,20180205,533,288,1,419.46,413.15,413.15,419.46,33.56,10.49
315,20180205,533,288,1,874.79,884.71,1769.42,1749.59,139.97,43.74
212,20180205,533,288,1,20.19,12.03,24.06,40.37,3.23,1.01
326,20180205,36,281,1,419.46,413.15,826.29,838.92,67.11,20.97
324,20180205,36,281,1,419.46,413.15,826.29,838.92,67.11,20.97
342,20180205,36,281,1,419.46,413.15,2065.73,2097.29,167.78,52.43
332,20180205,36,281,1,419.46,413.15,413.15,419.46,33.56,10.49
285,20180205,36,281,1,178.58,176.20,352.40,357.16,28.57,8.93
328,20180205,36,281,1,419.46,413.15,1239.44,1258.38,100.67,31.46
315,20180205,36,281,1,874.79,884.71,1769.42,1749.59,139.97,43.74
253,20180205,36,281,1,178.58,176.20,176.20,178.58,14.29,4.46
314,20180205,36,281,1,2146.96,2171.29,4342.59,4293.92,343.51,107.35
264,20180205,36,281,1,183.94,181.49,181.49,183.94,14.72,4.60
334,20180205,36,281,1,419.46,413.15,413.15,419.46,33.56,10.49
270,20180205,36,281,1,183.94,181.49,181.49,183.94,14.72,4.60
317,20180205,36,281,1,874.79,884.71,884.71,874.79,69.98,21.87
232,20180205,259,282,1,28.84,31.72,31.72,28.84,2.31,0.72
326,20180205,259,282,1,419.46,413.15,413.15,419.46,33.56,10.49
319,20180205,259,282,1,874.79,884.71,2654.12,2624.38,209.95,65.61
322,20180205,259,282,1,419.46,413.15,826.29,838.92,67.11,20.97
324,20180205,1,286,1,419.46,413.15,826.29,838.92,67.11,20.97
342,20180205,1,286,1,419.46,413.15,413.15,419.46,33.56,10.49
319,20180205,1,286,1,874.79,884.71,1769.42,1749.59,139.97,43.74
332,20180205,1,286,1,419.46,413.15,826.29,838.92,67.11,20.97
275,20180205,1,286,1,356.90,352.14,352.14,356.90,28.55,8.92
326,20180205,1,286,1,419.46,413.15,413.15,419.46,33.56,10.49
285,20180205,1,286,1,178.58,176.20,176.20,178.58,14.29,4.46
338,20180205,1,286,1,419.46,413.15,413.15,419.46,33.56,10.49
314,20180205,1,286,1,2146.96,2171.29,4342.59,4293.92,343.51,107.35
270,20180205,1,286,1,183.94,181.49,181.49,183.94,14.72,4.60
328,20180205,1,286,1,419.46,413.15,413.15,419.46,33.56,10.49
317,20180205,1,286,1,874.79,884.71,884.71,874.79,69.98,21.87
275,20180205,584,285,1,356.90,352.14,352.14,356.90,28.55,8.92
330,20180205,584,285,1,419.46,413.15,1239.44,1258.38,100.67,31.46
342,20180205,584,285,1,419.46,413.15,2065.73,2097.29,167.78,52.43
338,20180205,584,285,1,419.46,413.15,826.29,838.92,67.11,20.97
262,20180205,584,285,1,183.94,181.49,181.49,183.94,14.72,4.60
232,20180205,584,285,1,28.84,31.72,285.52,259.56,20.77,6.49
332,20180205,584,285,1,419.46,413.15,1652.59,1677.84,134.23,41.95
314,20180205,584,285,1,2146.96,2171.29,2171.29,2146.96,171.76,53.67
276,20180205,584,285,1,356.90,352.14,704.28,713.80,57.10,17.84
272,20180205,584,285,1,183.94,181.49,362.97,367.88,29.43,9.20
334,20180205,584,285,1,419.46,413.15,826.29,838.92,67.11,20.97
220,20180205,584,285,1,20.19,12.03,48.11,80.75,6.46,2.02
315,20180205,584,285,1,874.79,884.71,2654.12,2624.38,209.95,65.61
317,20180205,584,285,1,874.79,884.71,1769.42,1749.59,139.97,43.74
270,20180205,584,285,1,183.94,181.49,362.97,367.88,29.43,9.20
322,20180205,584,285,1,419.46,413.15,1652.59,1677.84,134.23,41.95
316,20180205,584,285,1,874.79,884.71,1769.42,1749.59,139.97,43.74
235,20180205,584,285,1,28.84,31.72,190.35,173.04,13.84,4.33
328,20180205,584,285,1,419.46,413.15,826.29,838.92,67.11,20.97
319,20180205,584,285,1,874.79,884.71,1769.42,1749.59,139.97,43.74
223,20180205,584,285,1,5.19,5.71,51.35,46.68,3.73,1.17
324,20180205,584,285,1,419.46,413.15,826.29,838.92,67.11,20.97
212,20180205,584,285,1,20.19,12.03,48.11,80.75,6.46,2.02
285,20180205,584,285,1,178.58,176.20,176.20,178.58,14.29,4.46
229,20180205,584,285,1,28.84,31.72,95.17,86.52,6.92,2.16
253,20180205,584,285,1,178.58,176.20,352.40,357.16,28.57,8.93
215,20180205,584,285,1,20.19,12.03,36.08,60.56,4.84,1.51
344,20180205,99,285,1,2039.99,1912.15,7648.62,8159.98,652.80,204.00
292,20180205,99,285,1,818.70,706.81,706.81,818.70,65.50,20.47
350,20180205,99,285,1,2024.99,1898.09,5694.28,6074.98,486.00,151.87
346,20180205,99,285,1,2039.99,1912.15,7648.62,8159.98,652.80,204.00
304,20180205,99,285,1,714.70,617.03,1234.06,1429.41,114.35,35.74
307,20180205,99,285,1,722.59,623.84,1247.68,1445.19,115.62,36.13
347,20180205,99,285,1,2039.99,1912.15,3824.31,4079.99,326.40,102.00
300,20180205,99,285,1,809.76,699.09,699.09,809.76,64.78,20.24
218,20180205,99,285,1,5.70,3.40,13.59,22.80,1.82,0.57
319,20180205,471,283,1,874.79,884.71,884.71,874.79,69.98,21.87
223,20180205,471,283,1,5.19,5.71,5.71,5.19,0.41,0.13
322,20180205,471,283,1,419.46,413.15,413.15,419.46,33.56,10.49
326,20180205,471,283,1,419.46,413.15,413.15,419.46,33.56,10.49
345,20180205,384,282,1,2039.99,1912.15,9560.77,10199.97,816.00,255.00
304,20180205,384,282,1,714.70,617.03,617.03,714.70,57.18,17.87
292,20180205,384,282,1,818.70,706.81,1413.62,1637.40,130.99,40.94
351,20180205,384,282,1,2024.99,1898.09,3796.19,4049.99,324.00,101.25
349,20180205,384,282,1,2024.99,1898.09,7592.38,8099.98,648.00,202.50
307,20180205,384,282,1,722.59,623.84,623.84,722.59,57.81,18.06
344,20180205,384,282,1,2039.99,1912.15,3824.31,4079.99,326.40,102.00
346,20180205,384,282,1,2039.99,1912.15,7648.62,8159.98,652.80,204.00
300,20180205,384,282,1,809.76,699.09,699.09,809.76,64.78,20.24
319,20180205,328,283,1,874.79,884.71,884.71,874.79,69.98,21.87
342,20180205,328,283,1,419.46,413.15,826.29,838.92,67.11,20.97
314,20180205,328,283,1,2146.96,2171.29,2171.29,2146.96,171.76,53.67
322,20180205,328,283,1,419.46,413.15,1652.59,1677.84,134.23,41.95
262,20180205,328,283,1,183.94,181.49,181.49,183.94,14.72,4.60
270,20180205,328,283,1,183.94,181.49,725.94,735.75,58.86,18.39
326,20180205,328,283,1,419.46,413.15,413.15,419.46,33.56,10.49
328,20180205,328,283,1,419.46,413.15,826.29,838.92,67.11,20.97
232,20180205,328,283,1,28.84,31.72,158.62,144.20,11.54,3.61
285,20180205,328,283,1,178.58,176.20,176.20,178.58,14.29,4.46
223,20180205,328,283,1,5.19,5.71,17.12,15.56,1.24,0.39
332,20180205,328,283,1,419.46,413.15,1239.44,1258.38,100.67,31.46
324,20180205,328,283,1,419.46,413.15,1239.44,1258.38,100.67,31.46
315,20180205,328,283,1,874.79,884.71,2654.12,2624.38,209.95,65.61
344,20180205,289,286,1,2039.99,1912.15,1912.15,2039.99,163.20,51.00
350,20180205,289,286,1,2024.99,1898.09,1898.09,2024.99,162.00,50.62
218,20180205,289,286,1,5.70,3.40,6.79,11.40,0.91,0.29
215,20180205,145,286,1,20.19,12.03,12.03,20.19,1.61,0.50
347,20180205,145,286,1,2039.99,1912.15,1912.15,2039.99,163.20,51.00
349,20180205,145,286,1,2024.99,1898.09,3796.19,4049.99,324.00,101.25
232,20180205,145,286,1,28.84,31.72,63.45,57.68,4.61,1.44
346,20180205,145,286,1,2039.99,1912.15,3824.31,4079.99,326.40,102.00
218,20180205,145,286,1,5.70,3.40,6.79,11.40,0.91,0.29
229,20180205,145,286,1,28.84,31.72,95.17,86.52,6.92,2.16
344,20180205,145,286,1,2039.99,1912.15,7648.62,8159.98,652.80,204.00
220,20180205,145,286,1,20.19,12.03,24.06,40.37,3.23,1.01
212,20180205,145,286,1,20.19,12.03,12.03,20.19,1.61,0.50
351,20180205,145,286,1,2024.99,1898.09,3796.19,4049.99,324.00,101.25
223,20180205,145,286,1,5.19,5.71,22.82,20.75,1.66,0.52
296,20180205,145,286,1,714.70,617.03,1234.06,1429.41,114.35,35.74
307,20180205,145,286,1,722.59,623.84,623.84,722.59,57.81,18.06
293,20180205,145,286,1,722.59,623.84,1871.52,2167.78,173.42,54.19
292,20180205,145,286,1,818.70,706.81,1413.62,1637.40,130.99,40.94
350,20180205,145,286,1,2024.99,1898.09,3796.19,4049.99,324.00,101.25
235,20180205,145,286,1,28.84,31.72,31.72,28.84,2.31,0.72
310,20180205,478,288,1,2146.96,2171.29,2171.29,2146.96,171.76,53.67
304,20180205,650,282,1,714.70,617.03,617.03,714.70,57.18,17.87
348,20180205,650,282,1,2024.99,1898.09,9490.47,10124.97,810.00,253.12
350,20180205,650,282,1,2024.99,1898.09,3796.19,4049.99,324.00,101.25
300,20180205,650,282,1,809.76,699.09,1398.19,1619.52,129.56,40.49
344,20180205,650,282,1,2039.99,1912.15,9560.77,10199.97,816.00,255.00
345,20180205,650,282,1,2039.99,1912.15,7648.62,8159.98,652.80,204.00
296,20180205,650,282,1,714.70,617.03,617.03,714.70,57.18,17.87
347,20180205,650,282,1,2039.99,1912.15,1912.15,2039.99,163.20,51.00
351,20180205,650,282,1,2024.99,1898.09,9490.47,10124.97,810.00,253.12
293,20180205,650,282,1,722.59,623.84,1247.68,1445.19,115.62,36.13
322,20180205,107,281,1,419.46,413.15,1239.44,1258.38,100.67,31.46
326,20180205,107,281,1,419.46,413.15,826.29,838.92,67.11,20.97
232,20180205,107,281,1,28.84,31.72,95.17,86.52,6.92,2.16
342,20180205,107,281,1,419.46,413.15,1239.44,1258.38,100.67,31.46
319,20180205,107,281,1,874.79,884.71,884.71,874.79,69.98,21.87
223,20180205,527,287,1,5.19,5.71,5.71,5.19,0.41,0.13
324,20180205,527,287,1,419.46,413.15,413.15,419.46,33.56,10.49
270,20180205,527,287,1,183.94,181.49,362.97,367.88,29.43,9.20
212,20180205,527,287,1,20.19,12.03,24.06,40.37,3.23,1.01
319,20180205,527,287,1,874.79,884.71,884.71,874.79,69.98,21.87
262,20180205,527,287,1,183.94,181.49,181.49,183.94,14.72,4.60
326,20180205,527,287,1,419.46,413.15,413.15,419.46,33.56,10.49
232,20180205,527,287,1,28.84,31.72,63.45,57.68,4.61,1.44
315,20180205,527,287,1,874.79,884.71,2654.12,2624.38,209.95,65.61
314,20180205,527,287,1,2146.96,2171.29,2171.29,2146.96,171.76,53.67
215,20180205,527,287,1,20.19,12.03,48.11,80.75,6.46,2.02
322,20180205,527,287,1,419.46,413.15,826.29,838.92,67.11,20.97
342,20180205,527,287,1,419.46,413.15,1239.44,1258.38,100.67,31.46
220,20180205,527,287,1,20.19,12.03,48.11,80.75,6.46,2.02
328,20180205,240,282,1,419.46,413.15,413.15,419.46,33.56,10.49
215,20180205,240,282,1,20.19,12.03,12.03,20.19,1.61,0.50
319,20180205,240,282,1,874.79,884.71,2654.12,2624.38,209.95,65.61
317,20180205,240,282,1,874.79,884.71,1769.42,1749.59,139.97,43.74
332,20180205,240,282,1,419.46,413.15,413.15,419.46,33.56,10.49
220,20180205,240,282,1,20.19,12.03,24.06,40.37,3.23,1.01
212,20180205,240,282,1,20.19,12.03,48.11,80.75,6.46,2.02
262,20180205,240,282,1,183.94,181.49,362.97,367.88,29.43,9.20
275,20180205,240,282,1,356.90,352.14,352.14,356.90,28.55,8.92
285,20180205,240,282,1,178.58,176.20,176.20,178.58,14.29,4.46
314,20180205,240,282,1,2146.96,2171.29,2171.29,2146.96,171.76,53.67
315,20180205,240,282,1,874.79,884.71,1769.42,1749.59,139.97,43.74
316,20180205,240,282,1,874.79,884.71,884.71,874.79,69.98,21.87
235,20180205,240,282,1,28.84,31.72,126.90,115.36,9.23,2.88
322,20180205,240,282,1,419.46,413.15,413.15,419.46,33.56,10.49
223,20180205,240,282,1,5.19,5.71,22.82,20.75,1.66,0.52
342,20180205,78,282,1,419.46,413.15,2478.88,2516.75,201.34,62.92
330,20180205,78,282,1,419.46,413.15,826.29,838.92,67.11,20.97
310,20180205,78,282,1,2146.96,2171.29,4342.59,4293.92,343.51,107.35
264,20180205,78,282,1,183.94,181.49,907.43,919.69,73.58,22.99
270,20180205,78,282,1,183.94,181.49,907.43,919.69,73.58,22.99
316,20180205,78,282,1,874.79,884.71,884.71,874.79,69.98,21.87
285,20180205,78,282,1,178.58,176.20,176.20,178.58,14.29,4.46
334,20180205,78,282,1,419.46,413.15,1239.44,1258.38,100.67,31.46
253,20180205,78,282,1,178.58,176.20,528.60,535.74,42.86,13.39
319,20180205,78,282,1,874.79,884.71,4423.54,4373.97,349.92,109.35
322,20180205,78,282,1,419.46,413.15,2065.73,2097.29,167.78,52.43
276,20180205,78,282,1,356.90,352.14,1056.42,1070.69,85.66,26.77
338,20180205,78,282,1,419.46,413.15,826.29,838.92,67.11,20.97
317,20180205,78,282,1,874.79,884.71,884.71,874.79,69.98,21.87
212,20180205,78,282,1,20.19,12.03,60.14,100.93,8.07,2.52
332,20180205,78,282,1,419.46,413.15,413.15,419.46,33.56,10.49
220,20180205,78,282,1,20.19,12.03,24.06,40.37,3.23,1.01
315,20180205,78,282,1,874.79,884.71,5308.25,5248.76,419.90,131.22
272,20180205,78,282,1,183.94,181.49,544.46,551.81,44.15,13.80
324,20180205,78,282,1,419.46,413.15,2478.88,2516.75,201.34,62.92
328,20180205,78,282,1,419.46,413.15,2065.73,2097.29,167.78,52.43
235,20180205,78,282,1,28.84,31.72,31.72,28.84,2.31,0.72
232,20180205,78,282,1,28.84,31.72,158.62,144.20,11.54,3.61
229,20180205,78,282,1,28.84,31.72,31.72,28.84,2.31,0.72
326,20180205,78,282,1,419.46,413.15,1652.59,1677.84,134.23,41.95
262,20180205,78,282,1,183.94,181.49,362.97,367.88,29.43,9.20
314,20180205,78,282,1,2146.96,2171.29,4342.59,4293.92,343.51,107.35
275,20180205,78,282,1,356.90,352.14,2112.84,2141.39,171.31,53.53
328,20180205,22,283,1,419.46,413.15,413.15,419.46,33.56,10.49
351,20180205,278,285,1,2024.99,1898.09,11388.57,12149.96,972.00,303.75
304,20180205,278,285,1,714.70,617.03,1234.06,1429.41,114.35,35.74
292,20180205,278,285,1,818.70,706.81,706.81,818.70,65.50,20.47
218,20180205,278,285,1,5.70,3.40,6.79,11.40,0.91,0.29
232,20180205,278,285,1,28.84,31.72,63.45,57.68,4.61,1.44
347,20180205,278,285,1,2039.99,1912.15,13385.08,14279.96,1142.40,357.00
344,20180205,278,285,1,2039.99,1912.15,11472.93,12239.96,979.20,306.00
212,20180205,278,285,1,20.19,12.03,24.06,40.37,3.23,1.01
307,20180205,278,285,1,722.59,623.84,3119.20,3612.97,289.04,90.32
346,20180205,278,285,2,1971.99,1912.15,22945.85,23190.65,1855.25,579.77
300,20180205,278,285,1,809.76,699.09,699.09,809.76,64.78,20.24
348,20180205,278,285,2,1957.49,1898.09,24675.23,24938.48,1995.08,623.46
345,20180205,278,285,1,2039.99,1912.15,3824.31,4079.99,326.40,102.00
349,20180205,278,285,1,2024.99,1898.09,15184.76,16199.95,1296.00,405.00
296,20180205,278,285,1,714.70,617.03,1234.06,1429.41,114.35,35.74
223,20180205,278,285,1,5.19,5.71,11.41,10.37,0.83,0.26
350,20180205,278,285,1,2024.99,1898.09,3796.19,4049.99,324.00,101.25
235,20180205,278,285,1,28.84,31.72,95.17,86.52,6.92,2.16
215,20180205,278,285,1,20.19,12.03,60.14,100.93,8.07,2.52
293,20180205,278,285,1,722.59,623.84,1871.52,2167.78,173.42,54.19
229,20180205,278,285,1,28.84,31.72,63.45,57.68,4.61,1.44
326,20180205,270,281,1,419.46,413.15,826.29,838.92,67.11,20.97
319,20180205,270,281,1,874.79,884.71,884.71,874.79,69.98,21.87
328,20180205,270,281,1,419.46,413.15,1239.44,1258.38,100.67,31.46
315,20180205,270,281,1,874.79,884.71,1769.42,1749.59,139.97,43.74
262,20180205,270,281,1,183.94,181.49,362.97,367.88,29.43,9.20
324,20180205,270,281,1,419.46,413.15,826.29,838.92,67.11,20.97
342,20180205,270,281,1,419.46,413.15,826.29,838.92,67.11,20.97
270,20180205,270,281,1,183.94,181.49,362.97,367.88,29.43,9.20
232,20180205,73,286,1,28.84,31.72,126.90,115.36,9.23,2.88
215,20180205,73,286,1,20.19,12.03,24.06,40.37,3.23,1.01
218,20180205,73,286,1,5.70,3.40,16.98,28.50,2.28,0.71
344,20180205,73,286,1,2039.99,1912.15,5736.46,6119.98,489.60,153.00
348,20180205,73,286,1,2024.99,1898.09,3796.19,4049.99,324.00,101.25
347,20180205,73,286,1,2039.99,1912.15,7648.62,8159.98,652.80,204.00
351,20180205,73,286,1,2024.99,1898.09,1898.09,2024.99,162.00,50.62
235,20180205,73,286,1,28.84,31.72,31.72,28.84,2.31,0.72
220,20180205,73,286,1,20.19,12.03,12.03,20.19,1.61,0.50
212,20180205,73,286,1,20.19,12.03,24.06,40.37,3.23,1.01
345,20180205,144,281,1,2039.99,1912.15,1912.15,2039.99,163.20,51.00
344,20180205,144,281,1,2039.99,1912.15,1912.15,2039.99,163.20,51.00
326,20180205,569,288,1,419.46,413.15,1239.44,1258.38,100.67,31.46
328,20180205,569,288,1,419.46,413.15,826.29,838.92,67.11,20.97
322,20180205,569,288,1,419.46,413.15,1239.44,1258.38,100.67,31.46
330,20180205,569,288,1,419.46,413.15,826.29,838.92,67.11,20.97
232,20180205,569,288,1,28.84,31.72,63.45,57.68,4.61,1.44
262,20180205,569,288,1,183.94,181.49,725.94,735.75,58.86,18.39
229,20180205,569,288,1,28.84,31.72,126.90,115.36,9.23,2.88
342,20180205,569,288,1,419.46,413.15,1652.59,1677.84,134.23,41.95
272,20180205,569,288,1,183.94,181.49,544.46,551.81,44.15,13.80
315,20180205,569,288,1,874.79,884.71,1769.42,1749.59,139.97,43.74
264,20180205,569,288,1,183.94,181.49,362.97,367.88,29.43,9.20
235,20180205,569,288,1,28.84,31.72,31.72,28.84,2.31,0.72
334,20180205,569,288,1,419.46,413.15,826.29,838.92,67.11,20.97
332,20180205,569,288,1,419.46,413.15,1239.44,1258.38,100.67,31.46
